국가별,항목,단위,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
러시아,석유[100만 톤],100만 톤,150.5984,129.5594,128.35527,123.10644,125.68402,123.24442,127.08561,122.05935,126.46707,124.73963,124.95735,131.12422,130.19831,134.1412,128.66308,133.35131,143.17249,148.16774,147.47381,155.2893,149.6979,151.76423,151.14,152.55065,155.76984,149.67015,159.1667,163.40971,165.30821
러시아,천연가스[exajoules],exajoules,13.40803,13.48283,12.4347,12.94453,12.90478,13.18289,13.39808,13.5603,13.88143,14.24228,14.41444,15.1825,15.43742,15.21892,14.32042,15.26113,15.6829,15.43053,15.29523,15.19914,14.71229,15.14327,15.51962,16.36197,15.99526,15.2454,15.5356,16.14258,16.32135
러시아,수력[exajoules],exajoules,1.87627,1.64264,1.67591,1.68723,1.70846,1.74662,1.83916,1.70409,1.62526,1.82246,1.77932,1.77504,1.80222,1.66695,1.75136,1.66352,1.61933,1.61345,1.77736,1.69107,1.62865,1.77917,1.77398,1.81575,1.84453,2.00853,2.02091,1.85524,1.87841
러시아,원자력[exajoules],exajoules,1.01672,1.11371,1.10831,1.0595,1.24495,1.33526,1.38972,1.42808,1.50622,1.44053,1.47829,1.5377,1.56346,1.58313,1.57817,1.634,1.64811,1.68163,1.62418,1.69165,1.81846,1.81828,1.86759,1.86983,1.90304,1.95891,2.01029,2.01474,1.95073
슬로바키아,전체[exajoules],exajoules,0.7551,0.76033,0.74636,0.75428,0.76066,0.78569,0.80841,0.81514,0.79158,0.77415,0.81456,0.79264,0.74386,0.76395,0.69234,0.7398,0.71169,0.68362,0.70051,0.65203,0.65876,0.66508,0.70054,0.68866,0.66546,0.65205,0.7028,0.64761,0.67188
슬로바키아,석탄[exajoules],exajoules,0.22792,0.22422,0.21057,0.19176,0.19071,0.17911,0.18518,0.17937,0.19437,0.19064,0.17674,0.18432,0.16517,0.16472,0.16036,0.16123,0.15285,0.14415,0.14328,0.14072,0.13566,0.1339,0.13992,0.13887,0.11314,0.09698,0.11774,0.10054,0.09601
슬로바키아,석유[100만 톤],100만 톤,3.241,3.399,3.393,3.785,3.431,3.41,3.155,3.536,3.33,3.285,3.883,3.602,3.771,3.969,3.649,3.825,3.77,3.508,3.504,3.255,3.541,3.669,4.098,4.137,3.914,3.912,4.122,4.168,4.17983
슬로바키아,천연가스[exajoules],exajoules,0.21843,0.23021,0.23361,0.23737,0.24025,0.24185,0.25826,0.24565,0.23734,0.23021,0.24714,0.22516,0.21308,0.2163,0.18528,0.20961,0.19414,0.18277,0.19084,0.15794,0.16242,0.16309,0.17319,0.1707,0.17108,0.17117,0.19054,0.15876,0.15113
슬로바키아,수력[exajoules],exajoules,0.05195,0.045,0.04326,0.04542,0.04763,0.04913,0.05211,0.05536,0.03633,0.04253,0.04781,0.04506,0.04531,0.04086,0.04391,0.05251,0.03752,0.0405,0.04757,0.04105,0.03748,0.04201,0.04143,0.03419,0.04134,0.04271,0.04011,0.03452,0.04438
슬로바키아,원자력[exajoules],exajoules,0.11683,0.11491,0.11311,0.11639,0.13399,0.16849,0.17357,0.18102,0.17897,0.16949,0.17535,0.17705,0.14978,0.16214,0.13585,0.13974,0.14687,0.14677,0.14801,0.14505,0.1409,0.13663,0.13865,0.13566,0.13916,0.14012,0.14219,0.14338,0.16453
슬로베니아,전체[exajoules],exajoules,0.26766,0.28087,0.28718,0.28794,0.28475,0.28247,0.29603,0.29448,0.28885,0.30652,0.30711,0.30899,0.30736,0.33716,0.31108,0.31164,0.30254,0.29397,0.2908,0.2983,0.26898,0.28749,0.2906,0.29661,0.28801,0.27826,0.27569,0.25417,0.26075
슬로베니아,석탄[exajoules],exajoules,0.05771,0.05326,0.05905,0.0598,0.0547,0.05684,0.06026,0.06564,0.06228,0.06332,0.06354,0.06479,0.06586,0.06346,0.05892,0.06011,0.06094,0.05786,0.05589,0.04411,0.04458,0.04765,0.0475,0.04644,0.0439,0.04228,0.03883,0.03138,0.0287
슬로베니아,석유[100만 톤],100만 톤,2.185,2.527,2.523,2.426,2.44,2.306,2.423,2.352,2.392,2.489,2.543,2.649,2.611,3.038,2.564,2.57,2.563,2.511,2.381,2.359,2.318,2.49,2.55275,2.62931,2.50476,2.09889,2.24224,2.34767,2.08132
슬로베니아,천연가스[exajoules],exajoules,0.03095,0.03144,0.03343,0.03424,0.03574,0.03455,0.03558,0.03431,0.03796,0.03762,0.03882,0.03765,0.03829,0.03677,0.03479,0.0361,0.03089,0.02971,0.02918,0.02621,0.02781,0.02949,0.03104,0.03071,0.03084,0.03079,0.03243,0.0286,0.0276
슬로베니아,수력[exajoules],exajoules,0.03462,0.03905,0.0329,0.03673,0.0398,0.04081,0.04015,0.03481,0.03087,0.04248,0.03568,0.03678,0.03325,0.04065,0.0474,0.04514,0.03537,0.03849,0.04542,0.05941,0.03692,0.0434,0.03706,0.04481,0.04251,0.04665,0.04439,0.02955,0.04649
슬로베니아,원자력[exajoules],exajoules,0.04882,0.0466,0.05127,0.05127,0.04797,0.04863,0.05335,0.05574,0.05217,0.05434,0.0582,0.05453,0.05563,0.06089,0.05537,0.05424,0.05923,0.05236,0.0499,0.05961,0.05254,0.05285,0.05778,0.0528,0.05301,0.05764,0.05158,0.05049,0.05028
스페인,전체[exajoules],exajoules,4.38988,4.55965,4.74334,4.95916,5.19002,5.49125,5.71348,5.81265,6.10121,6.28005,6.37319,6.41904,6.58227,6.38854,5.94756,6.09245,5.98088,5.93104,5.68271,5.59519,5.66332,5.69849,5.76735,5.86322,5.70194,5.12266,5.50897,5.72771,5.66231
스페인,석탄[exajoules],exajoules,0.79411,0.67102,0.76849,0.73231,0.82074,0.87655,0.80253,0.90427,0.84276,0.88128,0.85884,0.74977,0.83891,0.56539,0.39482,0.28876,0.53553,0.64862,0.47717,0.4873,0.57302,0.43945,0.56308,0.48248,0.21234,0.12379,0.12863,0.15634,0.11855
스페인,석유[100만 톤],100만 톤,57.598,59.20252,59.94157,64.55538,68.7512,69.78142,71.84479,73.56912,74.45777,75.09897,77.0386,76.39103,76.97624,73.72127,69.3226,67.59475,64.4992,59.57233,57.13668,57.29409,59.36731,60.84643,61.07402,61.89423,61.94284,49.85379,54.97298,60.84743,59.84706
스페인,천연가스[exajoules],exajoules,0.32326,0.36176,0.47336,0.48595,0.55629,0.63707,0.6865,0.78492,0.89383,1.05369,1.24927,1.30743,1.33046,1.46132,1.30708,1.30307,1.21126,1.19612,1.09181,0.99086,1.02758,1.04838,1.14164,1.1339,1.29508,1.16965,1.23567,1.18707,1.05474
스페인,수력[exajoules],exajoules,0.24603,0.4237,0.37022,0.36199,0.24338,0.31478,0.4339,0.24084,0.42862,0.32861,0.18423,0.2652,0.27722,0.23805,0.26494,0.42002,0.30385,0.2028,0.36087,0.38201,0.27281,0.35066,0.17554,0.32702,0.21338,0.28843,0.27908,0.16509,0.23823
스페인,원자력[exajoules],exajoules,0.56648,0.57541,0.56487,0.60262,0.60118,0.63544,0.64655,0.63541,0.6199,0.63318,0.56916,0.59101,0.53825,0.57248,0.50902,0.59077,0.55017,0.58225,0.53413,0.5363,0.53311,0.54211,0.53426,0.50969,0.53068,0.52893,0.51131,0.52769,0.50974
스웨덴,전체[exajoules],exajoules,2.39994,2.34081,2.42418,2.53985,2.48411,2.34642,2.50472,2.3381,2.19325,2.39255,2.42284,2.26852,2.30799,2.29883,2.08733,2.23825,2.20326,2.32288,2.17276,2.1628,2.23942,2.19384,2.27283,2.1931,2.25295,2.16101,2.28125,2.2381,2.15101
스웨덴,석탄[exajoules],exajoules,0.11651,0.12903,0.11025,0.111,0.1061,0.10742,0.1164,0.125,0.12256,0.12609,0.11525,0.12726,0.11858,0.11861,0.08362,0.11188,0.09974,0.08584,0.08788,0.08292,0.08317,0.08149,0.08137,0.08104,0.08105,0.067,0.06813,0.06641,0.06522
스웨덴,석유[100만 톤],100만 톤,18.097,19.48,18.405,18.796,18.498,16.916,16.947,16.965,17.07,16.941,16.33392,16.26132,15.88563,15.60883,14.53285,15.13024,13.96133,13.42052,13.06388,12.89497,12.72504,13.14796,13.39924,11.77179,11.9993,11.19079,12.23491,11.02775,10.67886
스웨덴,천연가스[exajoules],exajoules,0.0283,0.03032,0.02995,0.02969,0.02975,0.02909,0.03282,0.0334,0.03331,0.03316,0.0316,0.03308,0.03414,0.031,0.04138,0.05568,0.04398,0.03834,0.03685,0.03025,0.03361,0.03596,0.03462,0.03661,0.037,0.03567,0.03826,0.02879,0.02578
스웨덴,수력[exajoules],exajoules,0.72489,0.55078,0.73511,0.79565,0.76316,0.83654,0.83615,0.69728,0.55898,0.62854,0.74636,0.63116,0.67357,0.70085,0.65892,0.67123,0.66602,0.77921,0.60205,0.62186,0.73013,0.5988,0.62334,0.59193,0.61964,0.68344,0.69514,0.6552,0.61756
스웨덴,원자력[exajoules],exajoules,0.71439,0.75871,0.71432,0.75165,0.74762,0.58549,0.73181,0.68678,0.6754,0.7732,0.71904,0.65836,0.65417,0.6202,0.50334,0.55352,0.57632,0.60657,0.62569,0.60716,0.52421,0.58355,0.60398,0.62652,0.60218,0.44636,0.47877,0.46784,0.43463
스위스,전체[exajoules],exajoules,1.23838,1.19625,1.27914,1.28637,1.34433,1.31161,1.40086,1.30408,1.29009,1.28577,1.22681,1.26034,1.27761,1.30515,1.27802,1.29412,1.20572,1.27463,1.29293,1.23998,1.21076,1.13848,1.14118,1.15725,1.20941,1.11093,1.0731,1.04439,1.13272
스위스,석탄[exajoules],exajoules,0.00797,0.00596,0.00459,0.00381,0.00396,0.00577,0.00603,0.00556,0.00571,0.00542,0.00604,0.00652,0.0073,0.00656,0.00619,0.00621,0.00574,0.00517,0.00557,0.0057,0.00521,0.00479,0.00461,0.00429,0.00381,0.00366,0.0037,0.00385,0.00385
스위스,석유[100만 톤],100만 톤,11.797,12.215,12.836,13.003,12.602,12.209,13.079,12.396,12.062,12.34774,12.40373,12.34428,11.82656,12.2512,11.90673,12.18011,11.27045,11.49738,11.69599,10.61229,10.69194,10.09417,10.34595,9.93411,10.18871,8.47094,8.48627,8.73306,8.85594
스위스,천연가스[exajoules],exajoules,0.08273,0.08955,0.08645,0.08899,0.10245,0.10188,0.10604,0.10408,0.11001,0.11349,0.11651,0.11329,0.11031,0.11753,0.11281,0.12601,0.11177,0.12252,0.12903,0.11177,0.11942,0.12546,0.12599,0.11951,0.12261,0.11933,0.12975,0.10672,0.09879
스위스,수력[exajoules],exajoules,0.37441,0.30603,0.36243,0.35635,0.42589,0.39214,0.43703,0.36958,0.36298,0.35014,0.32193,0.31716,0.35886,0.36458,0.35919,0.36036,0.3217,0.38106,0.3774,0.371,0.37094,0.33372,0.32666,0.32964,0.35713,0.3542,0.34449,0.27749,0.34582
스위스,원자력[exajoules],exajoules,0.25254,0.25504,0.25775,0.26202,0.25294,0.26827,0.2702,0.27269,0.27347,0.2665,0.22928,0.27154,0.27088,0.26703,0.26525,0.25439,0.2564,0.24274,0.24649,0.25978,0.21637,0.19698,0.1887,0.22314,0.2302,0.20858,0.1675,0.20817,0.20939
우크라이나,전체[exajoules],exajoules,6.65912,6.20666,5.9864,5.77675,5.6901,5.70764,5.62644,5.59166,5.73094,5.70914,5.77977,5.84795,5.82437,5.62339,4.79001,5.13689,5.30908,5.19476,4.93045,4.35013,3.61227,3.77998,3.51119,3.64316,3.44759,3.30643,3.36498,2.32583,2.2199
우크라이나,석탄[exajoules],exajoules,2.13525,1.6067,1.56754,1.60644,1.58898,1.61381,1.57122,1.58111,1.62489,1.54386,1.56155,1.679,1.78596,1.75,1.50181,1.60149,1.7371,1.78852,1.73447,1.4895,1.14484,1.35862,1.07839,1.17461,1.09175,0.95656,0.95357,0.54457,0.48728
우크라이나,석유[100만 톤],100만 톤,25.631,15.879,18.31,16.756,12.585,11.82,13.05,13.2,13.662,13.697,14.051,14.40561,14.85708,14.21744,13.86118,13.29224,13.2497,13.13103,12.42572,10.9638,9.85111,10.30543,10.37185,10.81321,10.62415,10.02529,10.13868,8.83484,8.98018
우크라이나,천연가스[exajoules],exajoules,2.5966,3.01186,2.71204,2.51102,2.66774,2.67115,2.58938,2.5485,2.5996,2.57916,2.5996,2.52124,2.37814,2.25889,1.76071,1.96418,2.02057,1.86619,1.71717,1.45142,1.15159,1.13115,1.08686,1.10049,1.01872,1.05619,0.98124,0.65757,0.6746
우크라이나,수력[exajoules],exajoules,0.10595,0.09189,0.10492,0.16754,0.15248,0.12001,0.12725,0.10116,0.09645,0.12192,0.12744,0.132,0.10325,0.11646,0.12,0.13142,0.10868,0.10343,0.13545,0.08269,0.05232,0.07397,0.08572,0.09932,0.06176,0.07151,0.09814,0.10414,0.11887
우크라이나,원자력[exajoules],exajoules,0.7204,0.81288,0.81141,0.76857,0.73615,0.79004,0.77302,0.78639,0.81558,0.86629,0.87796,0.88687,0.90396,0.87213,0.80001,0.85482,0.86005,0.85379,0.78342,0.82721,0.8152,0.74862,0.78675,0.77138,0.75583,0.69136,0.77925,0.55901,0.4703
영국,전체[exajoules],exajoules,9.18916,9.63466,9.468,9.54582,9.50119,9.59082,9.6905,9.47102,9.60744,9.68635,9.76566,9.64201,9.37509,9.21174,8.74669,8.93203,8.43023,8.56534,8.55618,8.08577,8.21289,8.07676,8.09667,8.08849,7.91665,7.09628,7.16745,7.26784,6.95013
영국,석탄[exajoules],exajoules,1.98689,1.85752,1.65663,1.61529,1.4361,1.53773,1.62916,1.49511,1.59533,1.55702,1.58567,1.73156,1.63041,1.5132,1.2481,1.27731,1.28773,1.62452,1.56573,1.2643,0.99836,0.50822,0.41122,0.34709,0.24809,0.22603,0.23127,0.21019,0.18372
영국,석유[100만 톤],100만 톤,82.236,84.247,81.692,80.653,79.37349,78.58769,78.24061,77.68001,78.21817,80.54253,82.86639,81.95866,79.6083,78.19064,74.43959,73.25509,71.72616,69.83322,68.48225,68.5017,70.28855,71.77282,72.72843,71.86532,70.42918,54.1824,56.30524,60.81072,61.70637
영국,천연가스[exajoules],exajoules,2.65711,3.09543,3.18306,3.30986,3.52396,3.6483,3.63071,3.58323,3.59313,3.67156,3.57792,3.39337,3.43082,3.52197,3.28405,3.54574,2.94907,2.76835,2.74773,2.522,2.59364,2.87634,2.81624,2.83855,2.80346,2.63323,2.76936,2.55229,2.28613
영국,수력[exajoules],exajoules,0.04952,0.03615,0.0468,0.05448,0.0568,0.05414,0.04288,0.05031,0.0337,0.05026,0.05075,0.04705,0.05168,0.05201,0.05256,0.03589,0.05653,0.05241,0.04613,0.05742,0.06105,0.05176,0.05635,0.05185,0.0563,0.06494,0.05085,0.05294,0.04858
영국,원자력[exajoules],exajoules,0.90877,0.96707,1.00257,1.01625,0.97179,0.86892,0.91433,0.8858,0.88851,0.79637,0.80735,0.74165,0.61567,0.5095,0.66662,0.59582,0.65738,0.66689,0.66477,0.5966,0.65442,0.66332,0.64664,0.59467,0.51162,0.45616,0.41495,0.42982,0.36567
알제리,전체[exajoules],exajoules,1.12732,1.11573,1.0723,1.11006,1.12116,1.0798,1.11893,1.15902,1.21292,1.2592,1.31858,1.36519,1.4387,1.5248,1.61589,1.58038,1.67216,1.82762,1.93312,2.10821,2.22307,2.22118,2.24566,2.41063,2.49966,2.33604,2.54746,2.64309,2.53801
알제리,석탄[exajoules],exajoules,0.02596,0.01223,0.02144,0.02294,0.02458,0.02031,0.02345,0.03077,0.02537,0.03027,0.02487,0.03693,0.03169,0.03169,0.02035,0.01298,0.01151,0.01223,0.00662,0.00749,0.00557,0.00205,0.00762,0.02093,0.01729,0.00548,0.01118,0.00783,0.00696
알제리,석유[100만 톤],100만 톤,8.433,8.06,7.986,8.217,8.11,8.483,8.782,9.734,10.125,10.59,11.0344,11.5159,12.90057,14.02073,14.868,14.975,15.826,16.817,17.565,18.275,19.4626,18.9165,18.5683,18.7448,19.52315,17.4696,18.21779,18.6571,19.58887
알제리,천연가스[exajoules],exajoules,0.728,0.74775,0.69854,0.72245,0.73839,0.68765,0.71036,0.70142,0.74135,0.76284,0.80482,0.82259,0.8417,0.87855,0.94362,0.91178,0.96469,1.07547,1.15637,1.29931,1.36521,1.38946,1.42065,1.56272,1.62197,1.5606,1.7335,1.81219,1.66666
알제리,수력[exajoules],exajoules,0.00205,0.00144,0.0008,0.00229,0.00216,0.00057,0.00073,0.0006,0.00277,0.0026,0.00572,0.00223,0.0023,0.00286,0.00344,0.00173,0.00375,0.00384,0.00097,0.00188,0.00141,0.00069,0.00054,0.00111,0.00144,0.00047,0.00009,0.00015,0.00064
이집트,전체[exajoules],exajoules,1.57615,1.6606,1.7298,1.80111,1.9328,2.04672,2.13593,2.19688,2.32557,2.45539,2.5179,2.65192,2.82449,2.99462,3.10202,3.2224,3.38967,3.52766,3.50377,3.4631,3.51399,3.70894,3.85468,3.85684,3.78398,3.56065,3.81148,3.98319,3.93755
이집트,석탄[exajoules],exajoules,0.02907,0.03995,0.03381,0.03326,0.03024,0.0364,0.03202,0.03435,0.03562,0.03641,0.03562,0.03564,0.0324,0.02915,0.02591,0.01943,0.01845,0.01635,0.01615,0.01629,0.03355,0.05101,0.05023,0.0914,0.08259,0.03144,0.05081,0.04408,0.05013
이집트,석유[100만 톤],100만 톤,23.281,24.599,25.962,27.327,27.908,27.249,25.659,25.542,26.171,27.555,29.198,28.235,30.486,32.213,33.692,34.632,34.771,35.638,36.076,37.971,38.712,39.982,37.92,33.684,31.711,27.428,29.652,35.2721,34.343
이집트,천연가스[exajoules],exajoules,0.43659,0.45045,0.46431,0.47471,0.56826,0.693,0.84892,0.91822,1.0291,1.09841,1.09494,1.26472,1.32917,1.41511,1.47401,1.56306,1.71933,1.82294,1.78205,1.66387,1.65668,1.77675,2.01358,2.14543,2.12539,2.09909,2.23649,2.18127,2.1616
이집트,수력[exajoules],exajoules,0.11914,0.12225,0.1253,0.12885,0.14308,0.15093,0.15244,0.14705,0.13509,0.13311,0.13034,0.13096,0.14473,0.15271,0.13847,0.12944,0.12901,0.12859,0.12987,0.13251,0.13266,0.12719,0.12252,0.12309,0.13361,0.14091,0.13122,0.12471,0.12928
모로코,전체[exajoules],exajoules,0.36883,0.38561,0.40087,0.41116,0.42657,0.42287,0.45686,0.46833,0.46962,0.53483,0.5808,0.59279,0.58762,0.64847,0.63284,0.70184,0.73709,0.75032,0.77033,0.78129,0.79509,0.80397,0.84168,0.87053,0.94983,0.87312,0.9686,0.9614,0.97661
모로코,석탄[exajoules],exajoules,0.06837,0.0875,0.08336,0.09944,0.09508,0.11242,0.1429,0.1421,0.13702,0.15156,0.15893,0.16161,0.13535,0.15342,0.11329,0.1167,0.12465,0.12661,0.12565,0.16903,0.18611,0.17934,0.18641,0.21561,0.27895,0.28738,0.30949,0.3109,0.29163
모로코,석유[100만 톤],100만 톤,6.817,6.411,6.822,6.752,7.445,6.945,6.941,7.233,7.2229,8.61362,9.37192,9.48853,9.91022,10.9229,11.02584,12.26428,13.12963,13.19766,13.38012,12.66246,12.37008,12.628,13.35664,13.02767,13.21656,11.50283,13.07975,13.43707,13.29218
모로코,천연가스[exajoules],exajoules,0.00046,0.00059,0.00108,0.00118,0.00138,0.00159,0.00157,0.00201,0.00193,0.00248,0.0162,0.0201,0.02267,0.02239,0.02459,0.02657,0.03362,0.04497,0.0436,0.04226,0.04237,0.04311,0.04277,0.03857,0.03646,0.02832,0.02844,0.00802,0.03197
모로코,수력[exajoules],exajoules,0.0065,0.02083,0.02217,0.01892,0.00878,0.00764,0.00912,0.00885,0.01505,0.01651,0.00994,0.01006,0.00918,0.00926,0.02582,0.03465,0.01992,0.0161,0.02733,0.01597,0.01827,0.0121,0.01135,0.01613,0.01198,0.0082,0.00771,0.00329,0.00152
남아프리카공화국,전체[exajoules],exajoules,4.02306,4.10315,4.19595,4.12209,4.26148,4.26738,4.28953,4.18005,4.52865,4.94199,4.67756,4.77382,4.9039,5.25491,5.23157,5.27036,5.20637,5.12579,5.14844,5.20812,5.10373,5.33678,5.31697,5.11623,5.34852,5.01443,5.06193,4.87175,4.8531
남아프리카공화국,석탄[exajoules],exajoules,2.98697,3.03303,3.09991,3.00682,3.14172,3.12468,3.13585,2.98295,3.31548,3.63278,3.34895,3.4111,3.50272,3.90781,3.92821,3.88633,3.78956,3.69858,3.6994,3.74659,3.51536,3.78019,3.7186,3.52894,3.76109,3.68167,3.58615,3.37874,3.32529
남아프리카공화국,석유[100만 톤],100만 톤,20.03448,20.66929,21.00095,21.31542,21.61575,21.99077,22.46646,23.05116,23.88297,24.76983,24.77589,25.24224,25.74238,24.37707,23.88401,24.98734,25.28228,25.93894,26.39254,26.02754,28.69296,27.57284,27.56709,27.51307,27.27302,22.10466,23.84294,24.38934,24.92474
남아프리카공화국,천연가스[exajoules],exajoules,0.04648,0.04048,0.03353,0.03347,0.04271,0.04103,0.04978,0.05011,0.03789,0.08763,0.1244,0.13481,0.13647,0.14119,0.11966,0.14839,0.15411,0.15686,0.14596,0.15474,0.15547,0.13157,0.14439,0.15879,0.1534,0.14294,0.15189,0.15373,0.17091
남아프리카공화국,수력[exajoules],exajoules,0.00563,0.01404,0.02227,0.01698,0.00773,0.01172,0.0182,0.0219,0.00864,0.00985,0.01373,0.02968,0.02917,0.01274,0.01459,0.01142,0.03043,0.01005,0.01083,0.01751,0.00708,0.00601,0.00743,0.01051,0.00703,0.01385,0.01901,0.0291,0.01576
남아프리카공화국,원자력[exajoules],exajoules,0.11544,0.12028,0.12919,0.13893,0.13113,0.1329,0.10878,0.12091,0.12687,0.13305,0.1117,0.09855,0.11055,0.12624,0.12355,0.1297,0.12295,0.12283,0.13281,0.12909,0.11384,0.13896,0.13048,0.10584,0.12067,0.08985,0.11168,0.09097,0.07989
오스트레일리아,전체[exajoules],exajoules,4.15548,4.27729,4.38224,4.48679,4.67045,4.69893,4.73539,4.83028,4.8991,5.056,5.07726,5.29502,5.4222,5.51428,5.43436,5.43182,5.61097,5.53001,5.60011,5.63925,5.76457,5.78341,5.76593,5.84995,6.04744,5.70645,5.72067,5.97966,6.02084
오스트레일리아,석탄[exajoules],exajoules,1.743,1.81425,1.90605,1.9911,2.11479,2.12998,2.10849,2.15594,2.21768,2.31092,2.2976,2.3598,2.33929,2.43825,2.3575,2.18662,2.13142,1.99609,1.89447,1.8788,1.94548,1.94422,1.87749,1.83198,1.75101,1.68502,1.62881,1.54442,1.50844
오스트레일리아,석유[100만 톤],100만 톤,35.24792,36.18162,36.74872,36.71766,37.57713,37.55423,37.63801,38.02971,37.8389,38.76226,39.35465,40.57387,41.56404,42.1069,41.39906,42.6568,44.97949,46.16367,47.53148,47.31904,46.8791,46.9524,49.31078,50.20071,49.72575,43.01428,44.12846,46.83168,49.55226
오스트레일리아,천연가스[exajoules],exajoules,0.6963,0.70138,0.6887,0.70903,0.72627,0.73998,0.7981,0.82133,0.82779,0.84433,0.83732,0.93395,1.04471,1.02726,1.04891,1.14143,1.19095,1.19825,1.26002,1.35244,1.40382,1.3663,1.34224,1.33887,1.58605,1.52342,1.42473,1.55617,1.44437
오스트레일리아,수력[exajoules],exajoules,0.16639,0.16999,0.16982,0.16817,0.17332,0.17529,0.17052,0.16912,0.16925,0.16273,0.15942,0.15309,0.13283,0.11952,0.1271,0.13735,0.19437,0.16816,0.18729,0.14126,0.13657,0.1699,0.12934,0.16488,0.13305,0.13634,0.15018,0.15637,0.14272
뉴질랜드,전체[exajoules],exajoules,0.77366,0.78476,0.78488,0.78488,0.79176,0.82641,0.81894,0.84705,0.82106,0.84485,0.82353,0.82895,0.82606,0.82832,0.82629,0.84647,0.84995,0.85625,0.86244,0.90244,0.9079,0.92047,0.93545,0.93049,0.94927,0.86133,0.84798,0.83596,0.86089
뉴질랜드,석탄[exajoules],exajoules,0.04916,0.04845,0.0523,0.04769,0.04886,0.0463,0.05734,0.05731,0.08271,0.08546,0.09514,0.09368,0.071,0.0881,0.06775,0.05786,0.05857,0.07298,0.06436,0.05944,0.06002,0.04967,0.05233,0.05642,0.05993,0.05674,0.0662,0.04589,0.041
뉴질랜드,석유[100만 톤],100만 톤,5.48673,5.59802,5.89972,5.96804,6.04919,6.18131,6.2358,6.42207,6.8191,6.6942,7.07894,7.10956,7.13929,7.23186,6.90547,6.97147,7.14731,7.05362,7.13515,7.27503,7.572,7.83607,8.20564,8.21969,8.44312,6.97949,6.9556,6.85042,7.31371
뉴질랜드,천연가스[exajoules],exajoules,0.16067,0.18315,0.1973,0.17392,0.19884,0.21151,0.22318,0.21305,0.16065,0.14659,0.13527,0.13736,0.15175,0.14056,0.1445,0.15754,0.14478,0.16073,0.16943,0.18824,0.17287,0.17271,0.17972,0.16208,0.17296,0.16461,0.13947,0.13038,0.137
뉴질랜드,수력[exajoules],exajoules,0.29311,0.27872,0.24759,0.26953,0.24398,0.26011,0.2293,0.26136,0.24663,0.28259,0.24047,0.24147,0.24065,0.22607,0.24348,0.24707,0.24938,0.22601,0.22595,0.23717,0.23781,0.24994,0.2412,0.25006,0.24292,0.22943,0.22829,0.24662,0.2479
