,국가별,항목,단위,연도,value
9531,그리스,전체[exajoules],exajoules,2017,1.15991
9532,그리스,석탄[exajoules],exajoules,2017,0.20081
9533,그리스,석유[100만 톤],100만 톤,2017,14.78056
9534,그리스,천연가스[exajoules],exajoules,2017,0.19285
9535,그리스,수력[exajoules],exajoules,2017,0.03796
9536,헝가리,전체[exajoules],exajoules,2017,0.96946
9537,헝가리,석탄[exajoules],exajoules,2017,0.09412
9538,헝가리,석유[100만 톤],100만 톤,2017,7.446
9539,헝가리,천연가스[exajoules],exajoules,2017,0.35763
9540,헝가리,수력[exajoules],exajoules,2017,0.00211
9541,헝가리,원자력[exajoules],exajoules,2017,0.14799
9542,아이슬란드,전체[exajoules],exajoules,2017,0.23128
9543,아이슬란드,석탄[exajoules],exajoules,2017,0.0048
9544,아이슬란드,석유[100만 톤],100만 톤,2017,1.00252
9545,아이슬란드,수력[exajoules],exajoules,2017,0.13469
9546,아일랜드,전체[exajoules],exajoules,2017,0.65665
9547,아일랜드,석탄[exajoules],exajoules,2017,0.07511
9548,아일랜드,석유[100만 톤],100만 톤,2017,7.12305
9549,아일랜드,천연가스[exajoules],exajoules,2017,0.18068
9550,아일랜드,수력[exajoules],exajoules,2017,0.00663
9551,이탈리아,전체[exajoules],exajoules,2017,6.63523
9552,이탈리아,석탄[exajoules],exajoules,2017,0.40285
9553,이탈리아,석유[100만 톤],100만 톤,2017,59.39049
9554,이탈리아,천연가스[exajoules],exajoules,2017,2.57684
9555,이탈리아,수력[exajoules],exajoules,2017,0.34681
9556,라트비아,전체[exajoules],exajoules,2017,0.17632
9557,라트비아,석탄[exajoules],exajoules,2017,0.00173
9558,라트비아,석유[100만 톤],100만 톤,2017,1.77031
9559,라트비아,천연가스[exajoules],exajoules,2017,0.04307
9560,라트비아,수력[exajoules],exajoules,2017,0.04197
9561,리투아니아,전체[exajoules],exajoules,2017,0.24894
9562,리투아니아,석탄[exajoules],exajoules,2017,0.00829
9563,리투아니아,석유[100만 톤],100만 톤,2017,3.0947
9564,리투아니아,천연가스[exajoules],exajoules,2017,0.08024
9565,리투아니아,수력[exajoules],exajoules,2017,0.00577
9566,리투아니아,원자력[exajoules],exajoules,2017,
9567,룩셈부르크,전체[exajoules],exajoules,2017,0.15968
9568,룩셈부르크,석탄[exajoules],exajoules,2017,0.00197
9569,룩셈부르크,석유[100만 톤],100만 톤,2017,2.70811
9570,룩셈부르크,천연가스[exajoules],exajoules,2017,0.02902
9571,룩셈부르크,수력[exajoules],exajoules,2017,0.00082
9572,북마케도니아,전체[exajoules],exajoules,2017,0.10596
9573,북마케도니아,석탄[exajoules],exajoules,2017,0.04009
9574,북마케도니아,석유[100만 톤],100만 톤,2017,1.02228
9575,북마케도니아,천연가스[exajoules],exajoules,2017,0.00948
9576,북마케도니아,수력[exajoules],exajoules,2017,0.01064
9577,네덜란드,전체[exajoules],exajoules,2017,3.78794
9578,네덜란드,석탄[exajoules],exajoules,2017,0.3851
9579,네덜란드,석유[100만 톤],100만 톤,2017,42.64986
9580,네덜란드,천연가스[exajoules],exajoules,2017,1.3067
9581,네덜란드,수력[exajoules],exajoules,2017,0.00058
9582,네덜란드,원자력[exajoules],exajoules,2017,0.03128
9583,노르웨이,전체[exajoules],exajoules,2017,2.01989
9584,노르웨이,석탄[exajoules],exajoules,2017,0.03425
9585,노르웨이,석유[100만 톤],100만 톤,2017,9.29633
9586,노르웨이,천연가스[exajoules],exajoules,2017,0.16691
9587,노르웨이,수력[exajoules],exajoules,2017,1.36396
9588,폴란드,전체[exajoules],exajoules,2017,4.34984
9589,폴란드,석탄[exajoules],exajoules,2017,2.08397
9590,폴란드,석유[100만 톤],100만 톤,2017,30.00123
9591,폴란드,천연가스[exajoules],exajoules,2017,0.69049
9592,폴란드,수력[exajoules],exajoules,2017,0.02453
9593,포르투갈,전체[exajoules],exajoules,2017,1.08676
9594,포르투갈,석탄[exajoules],exajoules,2017,0.13595
9595,포르투갈,석유[100만 톤],100만 톤,2017,11.38711
9596,포르투갈,천연가스[exajoules],exajoules,2017,0.22822
9597,포르투갈,수력[exajoules],exajoules,2017,0.0565
9598,루마니아,전체[exajoules],exajoules,2017,1.39657
9599,루마니아,석탄[exajoules],exajoules,2017,0.22504
9600,루마니아,석유[100만 톤],100만 톤,2017,9.75664
9601,루마니아,천연가스[exajoules],exajoules,2017,0.40645
9602,루마니아,수력[exajoules],exajoules,2017,0.13886
9603,루마니아,원자력[exajoules],exajoules,2017,0.10581
9604,러시아,전체[exajoules],exajoules,2017,29.28867
9605,러시아,석탄[exajoules],exajoules,2017,3.51398
9606,러시아,석유[100만 톤],100만 톤,2017,151.14
9607,러시아,천연가스[exajoules],exajoules,2017,15.51962
9608,러시아,수력[exajoules],exajoules,2017,1.77398
9609,러시아,원자력[exajoules],exajoules,2017,1.86759
9610,슬로바키아,전체[exajoules],exajoules,2017,0.70054
9611,슬로바키아,석탄[exajoules],exajoules,2017,0.13992
9612,슬로바키아,석유[100만 톤],100만 톤,2017,4.098
9613,슬로바키아,천연가스[exajoules],exajoules,2017,0.17319
9614,슬로바키아,수력[exajoules],exajoules,2017,0.04143
9615,슬로바키아,원자력[exajoules],exajoules,2017,0.13865
9616,슬로베니아,전체[exajoules],exajoules,2017,0.2906
9617,슬로베니아,석탄[exajoules],exajoules,2017,0.0475
9618,슬로베니아,석유[100만 톤],100만 톤,2017,2.55275
9619,슬로베니아,천연가스[exajoules],exajoules,2017,0.03104
9620,슬로베니아,수력[exajoules],exajoules,2017,0.03706
9621,슬로베니아,원자력[exajoules],exajoules,2017,0.05778
9622,스페인,전체[exajoules],exajoules,2017,5.76735
9623,스페인,석탄[exajoules],exajoules,2017,0.56308
9624,스페인,석유[100만 톤],100만 톤,2017,61.07402
9625,스페인,천연가스[exajoules],exajoules,2017,1.14164
9626,스페인,수력[exajoules],exajoules,2017,0.17554
9627,스페인,원자력[exajoules],exajoules,2017,0.53426
9628,스웨덴,전체[exajoules],exajoules,2017,2.27283
9629,스웨덴,석탄[exajoules],exajoules,2017,0.08137
9630,스웨덴,석유[100만 톤],100만 톤,2017,13.39924
9631,스웨덴,천연가스[exajoules],exajoules,2017,0.03462
9632,스웨덴,수력[exajoules],exajoules,2017,0.62334
9633,스웨덴,원자력[exajoules],exajoules,2017,0.60398
9634,스위스,전체[exajoules],exajoules,2017,1.14118
9635,스위스,석탄[exajoules],exajoules,2017,0.00461
9636,스위스,석유[100만 톤],100만 톤,2017,10.34595
9637,스위스,천연가스[exajoules],exajoules,2017,0.12599
9638,스위스,수력[exajoules],exajoules,2017,0.32666
9639,스위스,원자력[exajoules],exajoules,2017,0.1887
9640,우크라이나,전체[exajoules],exajoules,2017,3.51119
9641,우크라이나,석탄[exajoules],exajoules,2017,1.07839
9642,우크라이나,석유[100만 톤],100만 톤,2017,10.37185
9643,우크라이나,천연가스[exajoules],exajoules,2017,1.08686
9644,우크라이나,수력[exajoules],exajoules,2017,0.08572
9645,우크라이나,원자력[exajoules],exajoules,2017,0.78675
9646,영국,전체[exajoules],exajoules,2017,8.09667
9647,영국,석탄[exajoules],exajoules,2017,0.41122
9648,영국,석유[100만 톤],100만 톤,2017,72.72843
9649,영국,천연가스[exajoules],exajoules,2017,2.81624
9650,영국,수력[exajoules],exajoules,2017,0.05635
9651,영국,원자력[exajoules],exajoules,2017,0.64664
9652,알제리,전체[exajoules],exajoules,2017,2.24566
9653,알제리,석탄[exajoules],exajoules,2017,0.00762
9654,알제리,석유[100만 톤],100만 톤,2017,18.5683
9655,알제리,천연가스[exajoules],exajoules,2017,1.42065
9656,알제리,수력[exajoules],exajoules,2017,0.00054
9657,이집트,전체[exajoules],exajoules,2017,3.85468
9658,이집트,석탄[exajoules],exajoules,2017,0.05023
9659,이집트,석유[100만 톤],100만 톤,2017,37.92
9660,이집트,천연가스[exajoules],exajoules,2017,2.01358
9661,이집트,수력[exajoules],exajoules,2017,0.12252
9662,모로코,전체[exajoules],exajoules,2017,0.84168
9663,모로코,석탄[exajoules],exajoules,2017,0.18641
9664,모로코,석유[100만 톤],100만 톤,2017,13.35664
9665,모로코,천연가스[exajoules],exajoules,2017,0.04277
9666,모로코,수력[exajoules],exajoules,2017,0.01135
9667,남아프리카공화국,전체[exajoules],exajoules,2017,5.31697
9668,남아프리카공화국,석탄[exajoules],exajoules,2017,3.7186
9669,남아프리카공화국,석유[100만 톤],100만 톤,2017,27.56709
9670,남아프리카공화국,천연가스[exajoules],exajoules,2017,0.14439
9671,남아프리카공화국,수력[exajoules],exajoules,2017,0.00743
9672,남아프리카공화국,원자력[exajoules],exajoules,2017,0.13048
9673,오스트레일리아,전체[exajoules],exajoules,2017,5.76593
9674,오스트레일리아,석탄[exajoules],exajoules,2017,1.87749
9675,오스트레일리아,석유[100만 톤],100만 톤,2017,49.31078
9676,오스트레일리아,천연가스[exajoules],exajoules,2017,1.34224
9677,오스트레일리아,수력[exajoules],exajoules,2017,0.12934
9678,뉴질랜드,전체[exajoules],exajoules,2017,0.93545
9679,뉴질랜드,석탄[exajoules],exajoules,2017,0.05233
9680,뉴질랜드,석유[100만 톤],100만 톤,2017,8.20564
9681,뉴질랜드,천연가스[exajoules],exajoules,2017,0.17972
9682,뉴질랜드,수력[exajoules],exajoules,2017,0.2412
9683,세계,전체[exajoules],exajoules,2018,581.46639
9684,세계,석탄[exajoules],exajoules,2018,157.87006
9685,세계,석유[100만 톤],100만 톤,2018,4444.97696
9686,세계,천연가스[exajoules],exajoules,2018,137.95718
9687,세계,수력[exajoules],exajoules,2018,39.89118
9688,세계,원자력[exajoules],exajoules,2018,24.67947
9689,대한민국,전체[exajoules],exajoules,2018,12.61098
9690,대한민국,석탄[exajoules],exajoules,2018,3.6279
9691,대한민국,석유[100만 톤],100만 톤,2018,121.3382
9692,대한민국,천연가스[exajoules],exajoules,2018,2.08094
9693,대한민국,수력[exajoules],exajoules,2018,0.032
9694,대한민국,원자력[exajoules],exajoules,2018,1.22021
9695,아제르바이잔,전체[exajoules],exajoules,2018,0.6342
9696,아제르바이잔,석탄[exajoules],exajoules,2018,3e-05
9697,아제르바이잔,석유[100만 톤],100만 톤,2018,5.1912
9698,아제르바이잔,천연가스[exajoules],exajoules,2018,0.38937
9699,아제르바이잔,수력[exajoules],exajoules,2018,0.01684
9700,방글라데시,전체[exajoules],exajoules,2018,1.54872
9701,방글라데시,석탄[exajoules],exajoules,2018,0.10285
9702,방글라데시,석유[100만 톤],100만 톤,2018,10.4303
9703,방글라데시,천연가스[exajoules],exajoules,2018,0.98744
9704,방글라데시,수력[exajoules],exajoules,2018,0.00824
9705,중국,전체[exajoules],exajoules,2018,138.27472
9706,중국,석탄[exajoules],exajoules,2018,80.46773
9707,중국,석유[100만 톤],100만 톤,2018,634.8739
9708,중국,천연가스[exajoules],exajoules,2018,10.22134
9709,중국,수력[exajoules],exajoules,2018,11.41894
9710,중국,원자력[exajoules],exajoules,2018,2.69624
9711,키프로스,전체[exajoules],exajoules,2018,0.11686
9712,키프로스,석탄[exajoules],exajoules,2018,0.00057
9713,키프로스,석유[100만 톤],100만 톤,2018,2.61602
9714,홍콩,전체[exajoules],exajoules,2018,1.30886
9715,홍콩,석탄[exajoules],exajoules,2018,0.26979
9716,홍콩,석유[100만 톤],100만 톤,2018,21.56833
9717,홍콩,천연가스[exajoules],exajoules,2018,0.10862
9718,인도,전체[exajoules],exajoules,2018,32.71719
9719,인도,석탄[exajoules],exajoules,2018,17.93377
9720,인도,석유[100만 톤],100만 톤,2018,230.33055
9721,인도,천연가스[exajoules],exajoules,2018,2.08787
9722,인도,수력[exajoules],exajoules,2018,1.33109
9723,인도,원자력[exajoules],exajoules,2018,0.35691
9724,인도네시아,전체[exajoules],exajoules,2018,7.74586
9725,인도네시아,석탄[exajoules],exajoules,2018,2.36063
9726,인도네시아,석유[100만 톤],100만 톤,2018,71.71171
9727,인도네시아,천연가스[exajoules],exajoules,2018,1.63012
9728,인도네시아,수력[exajoules],exajoules,2018,0.20608
9729,이란,전체[exajoules],exajoules,2018,11.14531
9730,이란,석탄[exajoules],exajoules,2018,0.05706
9731,이란,석유[100만 톤],100만 톤,2018,74.08052
9732,이란,천연가스[exajoules],exajoules,2018,7.65516
9733,이란,수력[exajoules],exajoules,2018,0.0937
9734,이란,원자력[exajoules],exajoules,2018,0.06293
9735,이라크,전체[exajoules],exajoules,2018,2.12577
9736,이라크,석유[100만 톤],100만 톤,2018,37.09422
9737,이라크,천연가스[exajoules],exajoules,2018,0.52562
9738,이라크,수력[exajoules],exajoules,2018,0.01731
9739,이스라엘,전체[exajoules],exajoules,2018,1.05196
9740,이스라엘,석탄[exajoules],exajoules,2018,0.19721
9741,이스라엘,석유[100만 톤],100만 톤,2018,10.45334
9742,이스라엘,천연가스[exajoules],exajoules,2018,0.38069
9743,이스라엘,수력[exajoules],exajoules,2018,0.00022
9744,일본,전체[exajoules],exajoules,2018,19.1396
9745,일본,석탄[exajoules],exajoules,2018,4.99175
9746,일본,석유[100만 톤],100만 톤,2018,179.36154
9747,일본,천연가스[exajoules],exajoules,2018,4.16549
9748,일본,수력[exajoules],exajoules,2018,0.77147
9749,일본,원자력[exajoules],exajoules,2018,0.44882
9750,카자흐스탄,전체[exajoules],exajoules,2018,2.84111
9751,카자흐스탄,석탄[exajoules],exajoules,2018,1.52432
9752,카자흐스탄,석유[100만 톤],100만 톤,2018,14.14099
9753,카자흐스탄,천연가스[exajoules],exajoules,2018,0.60015
9754,카자흐스탄,수력[exajoules],exajoules,2018,0.09883
9755,카자흐스탄,원자력[exajoules],exajoules,2018,
9756,쿠웨이트,전체[exajoules],exajoules,2018,1.6558
9757,쿠웨이트,석탄[exajoules],exajoules,2018,0.00984
9758,쿠웨이트,석유[100만 톤],100만 톤,2018,20.29632
9759,쿠웨이트,천연가스[exajoules],exajoules,2018,0.76148
9760,말레이시아,전체[exajoules],exajoules,2018,4.35447
9761,말레이시아,석탄[exajoules],exajoules,2018,0.9322
9762,말레이시아,석유[100만 톤],100만 톤,2018,34.39217
9763,말레이시아,천연가스[exajoules],exajoules,2018,1.6084
9764,말레이시아,수력[exajoules],exajoules,2018,0.25074
9765,오만,전체[exajoules],exajoules,2018,1.35267
9766,오만,석탄[exajoules],exajoules,2018,0.00312
9767,오만,석유[100만 톤],100만 톤,2018,10.30285
9768,오만,천연가스[exajoules],exajoules,2018,0.89987
9769,파키스탄,전체[exajoules],exajoules,2018,3.49571
9770,파키스탄,석탄[exajoules],exajoules,2018,0.49553
9771,파키스탄,석유[100만 톤],100만 톤,2018,23.45812
9772,파키스탄,천연가스[exajoules],exajoules,2018,1.56915
9773,파키스탄,수력[exajoules],exajoules,2018,0.28078
9774,파키스탄,원자력[exajoules],exajoules,2018,0.08453
9775,필리핀,전체[exajoules],exajoules,2018,1.97891
9776,필리핀,석탄[exajoules],exajoules,2018,0.6845
9777,필리핀,석유[100만 톤],100만 톤,2018,20.6326
9778,필리핀,천연가스[exajoules],exajoules,2018,0.1472
9779,필리핀,수력[exajoules],exajoules,2018,0.08955
9780,카타르,전체[exajoules],exajoules,2018,2.01196
9781,카타르,석탄[exajoules],exajoules,2018,0.00168
9782,카타르,석유[100만 톤],100만 톤,2018,12.2773
9783,카타르,천연가스[exajoules],exajoules,2018,1.4507
9784,사우디아라비아,전체[exajoules],exajoules,2018,11.16604
9785,사우디아라비아,석탄[exajoules],exajoules,2018,0.00401
9786,사우디아라비아,석유[100만 톤],100만 톤,2018,168.20621
9787,사우디아라비아,천연가스[exajoules],exajoules,2018,4.0356
9788,싱가포르,전체[exajoules],exajoules,2018,3.42214
9789,싱가포르,석탄[exajoules],exajoules,2018,0.01999
9790,싱가포르,석유[100만 톤],100만 톤,2018,69.68546
9791,싱가포르,천연가스[exajoules],exajoules,2018,0.44231
9792,스리랑카,전체[exajoules],exajoules,2018,0.40453
9793,스리랑카,석탄[exajoules],exajoules,2018,0.05497
9794,스리랑카,석유[100만 톤],100만 톤,2018,6.47444
9795,스리랑카,수력[exajoules],exajoules,2018,0.06107
9796,대만,전체[exajoules],exajoules,2018,4.8844
9797,대만,석탄[exajoules],exajoules,2018,1.70483
9798,대만,석유[100만 톤],100만 톤,2018,44.73561
9799,대만,천연가스[exajoules],exajoules,2018,0.85184
9800,대만,수력[exajoules],exajoules,2018,0.04269
9801,대만,원자력[exajoules],exajoules,2018,0.25297
9802,태국,전체[exajoules],exajoules,2018,5.32215
9803,태국,석탄[exajoules],exajoules,2018,0.80161
9804,태국,석유[100만 톤],100만 톤,2018,53.44183
9805,태국,천연가스[exajoules],exajoules,2018,1.80071
9806,태국,수력[exajoules],exajoules,2018,0.07236
9807,튀르키예,전체[exajoules],exajoules,2018,6.43634
9808,튀르키예,석탄[exajoules],exajoules,2018,1.71079
9809,튀르키예,석유[100만 톤],100만 톤,2018,49.55182
9810,튀르키예,천연가스[exajoules],exajoules,2018,1.70037
9811,튀르키예,수력[exajoules],exajoules,2018,0.57089
9812,투르크메니스탄,전체[exajoules],exajoules,2018,1.31942
9813,투르크메니스탄,석탄[exajoules],exajoules,2018,
9814,투르크메니스탄,석유[100만 톤],100만 톤,2018,6.79451
9815,투르크메니스탄,천연가스[exajoules],exajoules,2018,1.02212
9816,투르크메니스탄,수력[exajoules],exajoules,2018,3e-05
9817,아랍에미리트,전체[exajoules],exajoules,2018,4.14185
9818,아랍에미리트,석탄[exajoules],exajoules,2018,0.0804
