,국가별,항목,연도,value
13615,헝가리,태양열,2013,25.0
13616,헝가리,기타,2013,32.0
13617,아이슬란드,전체,2013,18116.0
13618,아이슬란드,가연성 연료,2013,5.0
13619,아이슬란드,수력,2013,12863.0
13620,아이슬란드,풍력,2013,3.0
13621,아이슬란드,기타,2013,5245.0
13622,아일랜드,전체,2013,25921.0
13623,아일랜드,가연성 연료,2013,20434.0
13624,아일랜드,수력,2013,944.0
13625,아일랜드,풍력,2013,4542.0
13626,아일랜드,태양열,2013,1.0
13627,이탈리아,전체,2013,289807.0
13628,이탈리아,가연성 연료,2013,192237.0
13629,이탈리아,수력,2013,54672.0
13630,이탈리아,풍력,2013,14897.0
13631,이탈리아,태양열,2013,21589.0
13632,이탈리아,기타,2013,6412.0
13633,코소보,전체,2013,6525.0
13634,코소보,가연성 연료,2013,6382.0
13635,코소보,수력,2013,143.0
13636,코소보,풍력,2013,
13637,코소보,태양열,2013,
13638,라트비아,전체,2013,6209.0
13639,라트비아,가연성 연료,2013,3177.0
13640,라트비아,수력,2013,2912.0
13641,라트비아,풍력,2013,120.0
13642,라트비아,태양열,2013,
13643,라트비아,기타,2013,
13644,리투아니아,전체,2013,4762.0
13645,리투아니아,가연성 연료,2013,2808.0
13646,리투아니아,수력,2013,1069.0
13647,리투아니아,원자력,2013,
13648,리투아니아,풍력,2013,603.0
13649,리투아니아,태양열,2013,45.0
13650,리투아니아,기타,2013,237.0
13651,룩셈부르크,전체,2013,2888.0
13652,룩셈부르크,가연성 연료,2013,1573.0
13653,룩셈부르크,수력,2013,1158.0
13654,룩셈부르크,풍력,2013,83.0
13655,룩셈부르크,태양열,2013,74.0
13656,북마케도니아,전체,2013,6094.072
13657,북마케도니아,가연성 연료,2013,4501.055
13658,북마케도니아,수력,2013,1583.966
13659,북마케도니아,풍력,2013,
13660,북마케도니아,태양열,2013,9.051
13661,몰타,전체,2013,2251.0
13662,몰타,가연성 연료,2013,2222.0
13663,몰타,풍력,2013,
13664,몰타,태양열,2013,29.0
13665,몰도바,전체,2013,905.0
13666,몰도바,가연성 연료,2013,859.0
13667,몰도바,수력,2013,45.0
13668,몰도바,풍력,2013,1.0
13669,몰도바,태양열,2013,
13670,네덜란드,전체,2013,101630.0
13671,네덜란드,가연성 연료,2013,92465.0
13672,네덜란드,수력,2013,114.0
13673,네덜란드,원자력,2013,2891.0
13674,네덜란드,풍력,2013,5627.0
13675,네덜란드,태양열,2013,410.0
13676,네덜란드,기타,2013,123.0
13677,노르웨이,전체,2013,134072.0
13678,노르웨이,가연성 연료,2013,3238.0
13679,노르웨이,수력,2013,128699.0
13680,노르웨이,풍력,2013,1881.0
13681,노르웨이,태양열,2013,
13682,노르웨이,기타,2013,254.0
13683,폴란드,전체,2013,164580.0
13684,폴란드,가연성 연료,2013,155467.0
13685,폴란드,수력,2013,2997.0
13686,폴란드,풍력,2013,6004.0
13687,폴란드,태양열,2013,1.0
13688,폴란드,기타,2013,111.0
13689,포르투갈,전체,2013,51672.0
13690,포르투갈,가연성 연료,2013,24110.0
13691,포르투갈,수력,2013,14868.0
13692,포르투갈,풍력,2013,12014.0
13693,포르투갈,태양열,2013,479.0
13694,포르투갈,기타,2013,201.0
13695,루마니아,전체,2013,58887.0
13696,루마니아,가연성 연료,2013,27021.0
13697,루마니아,수력,2013,15308.0
13698,루마니아,원자력,2013,11618.0
13699,루마니아,풍력,2013,4520.0
13700,루마니아,태양열,2013,420.0
13701,러시아,전체,2013,1059092.0
13702,러시아,가연성 연료,2013,703481.0
13703,러시아,수력,2013,182654.0
13704,러시아,원자력,2013,172508.0
13705,러시아,풍력,2013,5.0
13706,러시아,태양열,2013,
13707,러시아,기타,2013,444.0
13708,슬로바키아,전체,2013,28832.0
13709,슬로바키아,가연성 연료,2013,7283.0
13710,슬로바키아,수력,2013,5166.0
13711,슬로바키아,원자력,2013,15720.0
13712,슬로바키아,풍력,2013,6.0
13713,슬로바키아,태양열,2013,588.0
13714,슬로바키아,기타,2013,69.0
13715,슬로베니아,전체,2013,16103.0
13716,슬로베니아,가연성 연료,2013,5661.0
13717,슬로베니아,수력,2013,4923.0
13718,슬로베니아,원자력,2013,5300.0
13719,슬로베니아,풍력,2013,4.0
13720,슬로베니아,태양열,2013,215.0
13721,스페인,전체,2013,285631.0
13722,스페인,가연성 연료,2013,119111.0
13723,스페인,수력,2013,41052.0
13724,스페인,원자력,2013,56726.0
13725,스페인,풍력,2013,55646.0
13726,스페인,태양열,2013,13096.0
13727,스페인,기타,2013,
13728,스웨덴,전체,2013,153166.0
13729,스웨덴,가연성 연료,2013,15336.0
13730,스웨덴,수력,2013,61496.0
13731,스웨덴,원자력,2013,66457.0
13732,스웨덴,풍력,2013,9842.0
13733,스웨덴,태양열,2013,35.0
13734,스위스,전체,2013,70211.0
13735,스위스,가연성 연료,2013,3663.0
13736,스위스,수력,2013,39968.0
13737,스위스,원자력,2013,25990.0
13738,스위스,풍력,2013,90.0
13739,스위스,태양열,2013,500.0
13740,우크라이나,전체,2013,194377.0
13741,우크라이나,가연성 연료,2013,95487.0
13742,우크라이나,수력,2013,14472.0
13743,우크라이나,원자력,2013,83209.0
13744,우크라이나,풍력,2013,639.0
13745,우크라이나,태양열,2013,570.0
13746,우크라이나,기타,2013,
13747,영국,전체,2013,358272.0
13748,영국,가연성 연료,2013,249649.0
13749,영국,수력,2013,7605.0
13750,영국,원자력,2013,70607.0
13751,영국,풍력,2013,28397.0
13752,영국,태양열,2013,2010.0
13753,영국,기타,2013,4.0
13754,몬테네그로,전체,2013,3945.0
13755,몬테네그로,가연성 연료,2013,1441.0
13756,몬테네그로,수력,2013,2504.0
13757,몬테네그로,풍력,2013,
13758,몬테네그로,태양열,2013,
13759,세르비아,전체,2013,39877.0
13760,세르비아,가연성 연료,2013,29024.0
13761,세르비아,수력,2013,10853.0
13762,세르비아,풍력,2013,
13763,세르비아,태양열,2013,
13764,알제리,전체,2013,59890.0
13765,알제리,가연성 연료,2013,59560.0
13766,알제리,수력,2013,330.0
13767,알제리,풍력,2013,
13768,알제리,태양열,2013,
13769,앙골라,전체,2013,8231.0
13770,앙골라,가연성 연료,2013,3449.0
13771,앙골라,수력,2013,4767.0
13772,앙골라,태양열,2013,15.0
13773,베냉,전체,2013,130.0
13774,베냉,가연성 연료,2013,130.0
13775,베냉,수력,2013,
13776,베냉,태양열,2013,
13777,보츠와나,전체,2013,925.3
13778,보츠와나,가연성 연료,2013,924.0
13779,보츠와나,태양열,2013,1.3
13780,카메룬,전체,2013,6385.0
13781,카메룬,가연성 연료,2013,2007.0
13782,카메룬,수력,2013,4373.0
13783,카메룬,태양열,2013,5.0
13784,콩고,전체,2013,1698.0
13785,콩고,가연성 연료,2013,738.0
13786,콩고,수력,2013,960.0
13787,콩고,태양열,2013,
13788,콩고민주공화국,전체,2013,8393.0
13789,콩고민주공화국,가연성 연료,2013,164.0
13790,콩고민주공화국,수력,2013,8229.0
13791,콩고민주공화국,태양열,2013,
13792,코트디부아르,전체,2013,7650.0
13793,코트디부아르,가연성 연료,2013,6044.0
13794,코트디부아르,수력,2013,1606.0
13795,코트디부아르,태양열,2013,
13796,이집트,전체,2013,168050.0
13797,이집트,가연성 연료,2013,153252.0
13798,이집트,수력,2013,13352.0
13799,이집트,풍력,2013,1332.0
13800,이집트,태양열,2013,114.0
13801,에리트레아,전체,2013,279.0
13802,에리트레아,가연성 연료,2013,273.0
13803,에리트레아,풍력,2013,2.0
13804,에리트레아,태양열,2013,4.0
13805,에티오피아,전체,2013,8736.0
13806,에티오피아,가연성 연료,2013,36.0
13807,에티오피아,수력,2013,8338.0
13808,에티오피아,풍력,2013,356.0
13809,에티오피아,태양열,2013,6.0
13810,에티오피아,기타,2013,
13811,가봉,전체,2013,2101.0
13812,가봉,가연성 연료,2013,1163.0
13813,가봉,수력,2013,936.0
13814,가봉,태양열,2013,2.0
13815,가나,전체,2013,13050.0
13816,가나,가연성 연료,2013,4814.0
13817,가나,수력,2013,8233.0
13818,가나,태양열,2013,3.0
13819,케냐,전체,2013,8448.3
13820,케냐,가연성 연료,2013,2217.7
13821,케냐,수력,2013,4435.0
13822,케냐,풍력,2013,14.7
13823,케냐,태양열,2013,
13824,케냐,기타,2013,1780.9
13825,리비아,전체,2013,37913.0
13826,리비아,가연성 연료,2013,37905.0
13827,리비아,태양열,2013,8.0
13828,모리셔스,전체,2013,2882.2
13829,모리셔스,가연성 연료,2013,2781.1
13830,모리셔스,수력,2013,94.8
13831,모리셔스,풍력,2013,3.6
13832,모리셔스,태양열,2013,2.7
13833,모로코,전체,2013,28242.0
13834,모로코,가연성 연료,2013,22594.0
13835,모로코,수력,2013,2990.0
13836,모로코,풍력,2013,1356.0
13837,모로코,태양열,2013,
13838,모로코,기타,2013,1302.0
13839,모잠비크,전체,2013,15123.0
13840,모잠비크,가연성 연료,2013,318.0
13841,모잠비크,수력,2013,14805.0
13842,모잠비크,태양열,2013,
13843,나미비아,전체,2013,1358.123
13844,나미비아,가연성 연료,2013,59.0
13845,나미비아,수력,2013,1272.0
13846,나미비아,풍력,2013,0.577
13847,나미비아,태양열,2013,26.546
13848,니제르,전체,2013,515.993
13849,니제르,가연성 연료,2013,507.793
13850,니제르,태양열,2013,8.2
13851,나이지리아,전체,2013,28930.0
13852,나이지리아,가연성 연료,2013,23579.0
13853,나이지리아,수력,2013,5326.0
13854,나이지리아,풍력,2013,2.0
13855,나이지리아,태양열,2013,23.0
13856,세네갈,전체,2013,3253.0
13857,세네갈,가연성 연료,2013,3185.0
13858,세네갈,풍력,2013,
13859,세네갈,태양열,2013,4.0
13860,세네갈,기타,2013,64.0
13861,남아프리카공화국,전체,2013,256073.0
13862,남아프리카공화국,가연성 연료,2013,237871.0
13863,남아프리카공화국,수력,2013,4040.0
13864,남아프리카공화국,원자력,2013,14106.0
13865,남아프리카공화국,풍력,2013,10.0
13866,남아프리카공화국,태양열,2013,46.0
13867,남수단,전체,2013,472.0
13868,남수단,가연성 연료,2013,470.0
13869,남수단,태양열,2013,2.0
13870,수단,전체,2013,10436.0
13871,수단,가연성 연료,2013,2106.0
13872,수단,수력,2013,8317.0
13873,수단,태양열,2013,13.0
13874,탄자니아,전체,2013,5996.0
13875,탄자니아,가연성 연료,2013,4265.0
13876,탄자니아,수력,2013,1717.0
13877,탄자니아,태양열,2013,14.0
13878,토고,전체,2013,359.8
13879,토고,가연성 연료,2013,286.3
13880,토고,수력,2013,73.5
13881,토고,태양열,2013,
13882,튀니지,전체,2013,18381.62
13883,튀니지,가연성 연료,2013,17740.0
13884,튀니지,수력,2013,60.0
13885,튀니지,풍력,2013,358.0
13886,튀니지,태양열,2013,11.62
13887,튀니지,기타,2013,212.0
13888,잠비아,전체,2013,13301.1
13889,잠비아,가연성 연료,2013,20.1
13890,잠비아,수력,2013,13281.0
13891,잠비아,태양열,2013,
13892,짐바브웨,전체,2013,9497.8
13893,짐바브웨,가연성 연료,2013,4516.0
13894,짐바브웨,수력,2013,4981.8
13895,짐바브웨,태양열,2013,
13896,오스트레일리아,전체,2013,249369.0
13897,오스트레일리아,가연성 연료,2013,219663.0
13898,오스트레일리아,수력,2013,18270.0
13899,오스트레일리아,풍력,2013,7960.0
13900,오스트레일리아,태양열,2013,3475.0
13901,오스트레일리아,기타,2013,1.0
13902,뉴질랜드,전체,2013,43772.0
13903,뉴질랜드,가연성 연료,2013,11833.0
13904,뉴질랜드,수력,2013,23027.0
13905,뉴질랜드,풍력,2013,2022.0
13906,뉴질랜드,태양열,2013,7.0
13907,뉴질랜드,기타,2013,6883.0
13908,대한민국,전체,2014,550934.0
13909,대한민국,가연성 연료,2014,381511.0
13910,대한민국,수력,2014,7820.0
13911,대한민국,원자력,2014,156407.0
13912,대한민국,풍력,2014,1146.0
13913,대한민국,태양열,2014,2557.0
13914,대한민국,기타,2014,1493.0
13915,아르메니아,전체,2014,7750.0
13916,아르메니아,가연성 연료,2014,3289.0
13917,아르메니아,수력,2014,1992.0
13918,아르메니아,원자력,2014,2465.0
13919,아르메니아,풍력,2014,4.0
13920,아르메니아,태양열,2014,
13921,아제르바이잔,전체,2014,24728.0
13922,아제르바이잔,가연성 연료,2014,23423.0
13923,아제르바이잔,수력,2014,1300.0
13924,아제르바이잔,풍력,2014,2.0
13925,아제르바이잔,태양열,2014,3.0
13926,바레인,전체,2014,27204.0
13927,바레인,가연성 연료,2014,27204.0
13928,바레인,풍력,2014,
13929,바레인,태양열,2014,
13930,방글라데시,전체,2014,56071.0
13931,방글라데시,가연성 연료,2014,55271.0
13932,방글라데시,수력,2014,623.0
13933,방글라데시,풍력,2014,4.0
13934,방글라데시,태양열,2014,173.0
13935,브루나이,전체,2014,4506.0
13936,브루나이,가연성 연료,2014,4504.0
13937,브루나이,태양열,2014,2.0
13938,캄보디아,전체,2014,3118.0
13939,캄보디아,가연성 연료,2014,1263.0
13940,캄보디아,수력,2014,1852.0
13941,캄보디아,태양열,2014,3.0
13942,중국,전체,2014,5794278.0
13943,중국,가연성 연료,2014,4400111.0
13944,중국,수력,2014,1072882.0
13945,중국,원자력,2014,132538.0
13946,중국,풍력,2014,159979.0
13947,중국,태양열,2014,25134.0
13948,중국,기타,2014,3634.0
13949,키프로스,전체,2014,4350.0
13950,키프로스,가연성 연료,2014,4084.0
13951,키프로스,풍력,2014,182.0
13952,키프로스,태양열,2014,84.0
13953,조지아,전체,2014,10371.0
13954,조지아,가연성 연료,2014,2036.0
13955,조지아,수력,2014,8335.0
13956,조지아,풍력,2014,
13957,홍콩,전체,2014,39803.0
13958,홍콩,가연성 연료,2014,39803.0
13959,인도,전체,2014,1308873.0
13960,인도,가연성 연료,2014,1111341.0
13961,인도,수력,2014,129353.0
13962,인도,원자력,2014,36102.0
13963,인도,풍력,2014,27057.0
13964,인도,태양열,2014,5020.0
13965,인도,기타,2014,
13966,인도네시아,전체,2014,234549.1
13967,인도네시아,가연성 연료,2014,199993.3
13968,인도네시아,수력,2014,18800.0
13969,인도네시아,풍력,2014,
13970,인도네시아,태양열,2014,6.8
13971,인도네시아,기타,2014,15749.0
13972,이란,전체,2014,274437.08
13973,이란,가연성 연료,2014,255917.0
13974,이란,수력,2014,13862.0
13975,이란,원자력,2014,4472.0
13976,이란,풍력,2014,186.0
13977,이란,태양열,2014,0.08
13978,이라크,전체,2014,67825.0
13979,이라크,가연성 연료,2014,64837.0
13980,이라크,수력,2014,2931.0
13981,이라크,태양열,2014,57.0
13982,이스라엘,전체,2014,60813.0
13983,이스라엘,가연성 연료,2014,59954.0
13984,이스라엘,수력,2014,13.0
13985,이스라엘,풍력,2014,6.0
13986,이스라엘,태양열,2014,840.0
13987,이스라엘,기타,2014,
13988,일본,전체,2014,1075958.0
13989,일본,가연성 연료,2014,936946.0
13990,일본,수력,2014,86942.0
13991,일본,원자력,2014,0.0
13992,일본,풍력,2014,5217.0
13993,일본,태양열,2014,22952.0
13994,일본,기타,2014,23901.0
13995,요르단,전체,2014,18270.4
13996,요르단,가연성 연료,2014,18210.0
13997,요르단,수력,2014,58.0
13998,요르단,풍력,2014,2.4
13999,요르단,태양열,2014,
14000,카자흐스탄,전체,2014,95310.86
14001,카자흐스탄,가연성 연료,2014,86937.252
14002,카자흐스탄,수력,2014,8262.831
14003,카자흐스탄,풍력,2014,13.301
14004,카자흐스탄,태양열,2014,97.476
14005,북한,전체,2014,21614.0
14006,북한,가연성 연료,2014,8600.0
14007,북한,수력,2014,13000.0
14008,북한,태양열,2014,14.0
14009,쿠웨이트,전체,2014,65140.0
14010,쿠웨이트,가연성 연료,2014,65140.0
14011,쿠웨이트,풍력,2014,
14012,쿠웨이트,태양열,2014,
14013,키르기스스탄,전체,2014,14572.0
14014,키르기스스탄,가연성 연료,2014,1274.0
14015,키르기스스탄,수력,2014,13298.0
14016,레바논,전체,2014,19777.0
14017,레바논,가연성 연료,2014,19578.0
14018,레바논,수력,2014,193.0
14019,레바논,태양열,2014,6.0
14020,말레이시아,전체,2014,147461.0
14021,말레이시아,가연성 연료,2014,133846.0
14022,말레이시아,수력,2014,13388.0
14023,말레이시아,태양열,2014,227.0
14024,몽골,전체,2014,5578.0
14025,몽골,가연성 연료,2014,5376.0
14026,몽골,수력,2014,68.0
14027,몽골,풍력,2014,126.0
14028,몽골,태양열,2014,8.0
14029,미얀마,전체,2014,15626.0
14030,미얀마,가연성 연료,2014,5328.0
14031,미얀마,수력,2014,10298.0
14032,미얀마,태양열,2014,
14033,마요트,전체,2014,
14034,마요트,가연성 연료,2014,
14035,마요트,태양열,2014,
14036,네팔,전체,2014,3507.65
14037,네팔,가연성 연료,2014,9.65
14038,네팔,수력,2014,3498.0
14039,네팔,풍력,2014,
14040,네팔,태양열,2014,
14041,오만,전체,2014,29129.0
14042,오만,가연성 연료,2014,29127.674
14043,오만,태양열,2014,1.326
14044,파키스탄,전체,2014,108150.0
14045,파키스탄,가연성 연료,2014,70485.0
14046,파키스탄,수력,2014,32210.0
14047,파키스탄,원자력,2014,5090.0
14048,파키스탄,풍력,2014,265.0
14049,파키스탄,태양열,2014,
14050,파키스탄,기타,2014,100.0
14051,팔레스타인,전체,2014,339.6
14052,팔레스타인,가연성 연료,2014,336.6
14053,팔레스타인,태양열,2014,3.0
14054,필리핀,전체,2014,77476.1
